Escherichia phage SRT7,2268589,Escherichia phage SRT7
Pseudomonas phage phi15,988656,Pseudomonas phage phi15
Citrobacter phage CR8,1455076,Citrobacter phage CR8
Erwinia phage vB_EamP-L1,1051673,Erwinia phage vB_EamP-L1
Enterobacter phage phiEap-1,1587520,Enterobacter phage phiEap-1
Yersinia phage vB_YenP_AP10,1735591,Yersinia phage vB_YenP_AP10
Shigella phage SFN6B,1785176,Shigella phage SFN6B
Klebsiella phage KPV811,1913574,Klebsiella phage KPV811
Escherichia phage Minorna,2547246,Escherichia phage Minorna
Klebsiella phage vB_KpnP_KpV74,1933773,Klebsiella phage vB_KpnP_KpV74
Klebsiella phage AltoGao,2026943,Klebsiella phage AltoGao
Klebsiella phage phiBO1E,1555207,Klebsiella phage phiBO1E
Klebsiella phage myPSH1235,2099390,Klebsiella phage myPSH1235
Klebsiella phage vB_KpnP_SU503,1610834,Klebsiella phage vB_KpnP_SU503
Klebsiella phage KP-Rio/2015,1904925,Klebsiella phage KP-Rio/2015
Klebsiella phage vB_KpnP_KpV48,1912319,Klebsiella phage vB_KpnP_KpV48
Klebsiella phage KP34,674081,Klebsiella phage KP34
Klebsiella phage F19,1416011,Klebsiella phage F19
Klebsiella phage Kp2,1701805,Klebsiella phage Kp2
Klebsiella phage NTUH-K2044-K1-1,1194091,Klebsiella phage NTUH-K2044-K1-1
Klebsiella phage vB_KpnP_SU552A,1610835,Klebsiella phage vB_KpnP_SU552A
Klebsiella phage phiKpS2,1897515,Klebsiella phage phiKpS2
Klebsiella phage KpV41,1747282,Klebsiella phage KpV41
Klebsiella phage KpV475,1852657,Klebsiella phage KpV475
Klebsiella phage KpV71,1796998,Klebsiella phage KpV71
Proteus phage PM 75,1560282,Proteus phage PM 75
Proteus phage PM16,1357704,Proteus phage PM16
Shigella phage Buco,2530183,Shigella phage Buco
Enterobacter phage phiKDA1,1147139,Enterobacter phage phiKDA1
Citrobacter phage vB_CroP_CrRp3,2079275,Citrobacter phage vB_CroP_CrRp3
Escherichia phage LL11,2315628,Escherichia phage LL11
Escherichia phage vB_EcoP_ACG-C91,1141139,Escherichia phage vB_EcoP_ACG-C91
Escherichia phage VEc3,2783801,Escherichia phage VEc3
Escherichia phage mutPK1A2,2783800,Escherichia phage mutPK1A2
Escherichia phage AAPEc6,2886901,Escherichia phage AAPEc6
Escherichia phage K1-5,2681604,Escherichia phage K1-5
Escherichia phage K1E,2679891,Escherichia phage K1E
Escherichia phage vB_EcoP_C,1933108,Escherichia phage vB_EcoP_C
Escherichia phage vB_EcoP_K,1933111,Escherichia phage vB_EcoP_K
Escherichia phage vB_EcoP_B,1933107,Escherichia phage vB_EcoP_B
Proteus phage PM 116,1837877,Proteus phage PM 116
Proteus phage vB_PmiP_Pm5460,1636249,Proteus phage vB_PmiP_Pm5460
Proteus phage PM 93,1560284,Proteus phage PM 93
Proteus phage PM 85,1560283,Proteus phage PM 85
Erwinia phage phiEa100,925983,Erwinia phage phiEa100
Erwinia phage Era103,418443,Erwinia phage Era103
Erwinia phage vB_EamP-S2,2070198,Erwinia phage vB_EamP-S2
Salmonella phage SP6,2907955,Salmonella phage SP6
Escherichia phage UAB_Phi78,979726,Escherichia phage UAB_Phi78
Salmonella phage BP12B,1543201,Salmonella phage BP12B
Lelliottia phage phD2B,1542498,Lelliottia phage phD2B
Pectobacterium phage PP1,1217810,Pectobacterium phage PP1
Aeromonas phage 25AhydR2PP,2163976,Aeromonas phage 25AhydR2PP
Aeromonas phage phiAS7,1141132,Aeromonas phage phiAS7
Aeromonas phage ZPAH7,2420320,Aeromonas phage ZPAH7
Cronobacter phage vB_CskP_GAP227,1264737,Cronobacter phage vB_CskP_GAP227
Cronobacter phage Dev-CD-23823,1712539,Cronobacter phage Dev-CD-23823
Pectobacterium phage PP2,1897743,Pectobacterium phage PP2
Pectobacterium phage Arno160,2488835,Pectobacterium phage Arno160
Aeromonas phage CF7,2507411,Aeromonas phage CF7
Aeromonas phage Ahp1,1747286,Aeromonas phage Ahp1
Yersinia phage fHe-Yen3-01,1932893,Yersinia phage fHe-Yen3-01
Yersinia phage phi80-18,1206559,Yersinia phage phi80-18
Salmonella phage vB_SpuP_Spp16,2081603,Salmonella phage vB_SpuP_Spp16
Yersinia phage phiR8-01,1206556,Yersinia phage phiR8-01
Yersinia phage vB_YenP_ISAO8,1675027,Yersinia phage vB_YenP_ISAO8
Pseudomonas phage uligo,2048979,Pseudomonas phage uligo
Pseudomonas phage Njord,2163985,Pseudomonas phage Njord
Pseudomonas phage Achelous,2163982,Pseudomonas phage Achelous
Pseudomonas phage Alpheus,2163983,Pseudomonas phage Alpheus
Pseudomonas phage Nerthus,2163984,Pseudomonas phage Nerthus
Vibrio phage Vp670,1932890,Vibrio phage Vp670
Vibrio phage AS51,1434127,Vibrio phage AS51
Vibrio phage phi-A318,1151014,Vibrio phage phi-A318
Marinomonas phage CB5A,2022859,Marinomonas phage CB5A
Marinomonas phage CPP1m,1965370,Marinomonas phage CPP1m
Vibrio phage VEN,2059879,Vibrio phage VEN
Acinetobacter phage vB_AbaP_46-62_Aci07,2315468,Acinetobacter phage vB_AbaP_46-62_Aci07
Acinetobacter phage vB_AbaP_B09_Aci08,2315601,Acinetobacter phage vB_AbaP_B09_Aci08
Acinetobacter phage vB_AbaP_AS12,1932885,Acinetobacter phage vB_AbaP_AS12
Acinetobacter phage Fri1,1647373,Acinetobacter phage Fri1
Acinetobacter phage vB_ApiP_P1,2016052,Acinetobacter phage vB_ApiP_P1
Acinetobacter phage vB_ApiP_P2,2016053,Acinetobacter phage vB_ApiP_P2
Acinetobacter phage AB3,1273713,Acinetobacter phage AB3
Acinetobacter phage IME-200,1735582,Acinetobacter phage IME-200
Acinetobacter phage AbKT21phiIII,2500826,Acinetobacter phage AbKT21phiIII
Acinetobacter phage vB_AbaP_AS11,1932886,Acinetobacter phage vB_AbaP_AS11
Acinetobacter phage vB_AbaP_B5,2678937,Acinetobacter phage vB_AbaP_B5
Acinetobacter phage phiAB1,691318,Acinetobacter phage phiAB1
Acinetobacter phage phiAB6,1698439,Acinetobacter phage phiAB6
Acinetobacter phage SWH-Ab-1,2053604,Acinetobacter phage SWH-Ab-1
Acinetobacter phage vB_AbaP_B3,2016050,Acinetobacter phage vB_AbaP_B3
Acinetobacter phage WCHABP5,1983525,Acinetobacter phage WCHABP5
Acinetobacter phage vB_AbaP_D2,2126803,Acinetobacter phage vB_AbaP_D2
Acinetobacter phage vB_AbaP_B1,2016049,Acinetobacter phage vB_AbaP_B1
Acinetobacter phage SH-Ab 15519,1916127,Acinetobacter phage SH-Ab 15519
Acinetobacter phage vB_AbaP_PD-AB9,1701808,Acinetobacter phage vB_AbaP_PD-AB9
Acinetobacter phage vB_AbaP_PD-6A3,1701807,Acinetobacter phage vB_AbaP_PD-6A3
Acinetobacter phage Abp1,1235824,Acinetobacter phage Abp1
Acinetobacter phage SWH-Ab-3,2059857,Acinetobacter phage SWH-Ab-3
Acinetobacter phage vB_AbaP_Acibel007,1481187,Acinetobacter phage vB_AbaP_Acibel007
Acinetobacter phage Petty,1406779,Acinetobacter phage Petty
Pectobacterium phage PhiM1,1211386,Pectobacterium phage PhiM1
Pectobacterium phage Peat1,1654601,Pectobacterium phage Peat1
Pectobacterium phage Phoria,2489634,Pectobacterium phage Phoria
Pectobacterium phage Zenivior,2489635,Pectobacterium phage Zenivior
Pectobacterium phage PP90,1873959,Pectobacterium phage PP90
Pectobacterium phage Lelidair,2320195,Pectobacterium phage Lelidair
Pectobacterium phage Khlen,2489627,Pectobacterium phage Khlen
Pectobacterium phage Clickz,2489618,Pectobacterium phage Clickz
Pectobacterium phage Gaspode,2320194,Pectobacterium phage Gaspode
Pectobacterium phage vB_PatP_CB5,1983582,Pectobacterium phage vB_PatP_CB5
Pectobacterium phage Koot,2489628,Pectobacterium phage Koot
Pectobacterium phage Nobby,2320197,Pectobacterium phage Nobby
Pectobacterium phage PP16,1873958,Pectobacterium phage PP16
Pectobacterium phage PPWS1,1685500,Pectobacterium phage PPWS1
Pectobacterium phage PPWS2,2153295,Pectobacterium phage PPWS2
Pseudomonas phage YMC11/06/C171_PPU_BP,1777063,Pseudomonas phage YMC11/06/C171_PPU_BP
Dickeya phage BF25/12,1698708,Dickeya phage BF25/12
Ralstonia phage RSJ2,1481785,Ralstonia phage RSJ2
Ralstonia phage RSJ5,1538364,Ralstonia phage RSJ5
Ralstonia phage RS-PI-1,1958965,Ralstonia phage RS-PI-1
Burkholderia phage Bp-AMP1,1432428,Burkholderia phage Bp-AMP1
Ralstonia phage RSB1,551790,Ralstonia phage RSB1
Ralstonia phage RsoP1IDN,2060091,Ralstonia phage RsoP1IDN
Ralstonia phage RS-PII-1,1932892,Ralstonia phage RS-PII-1
Burkholderia phage JG068,1401297,Burkholderia phage JG068
Pseudomonas phage LKD16,386792,Pseudomonas phage LKD16
Pseudomonas phage vB_PaeP_130_113,2161784,Pseudomonas phage vB_PaeP_130_113
Pseudomonas phage phikF77,627480,Pseudomonas phage phikF77
Pseudomonas phage vB_PaeP_PAO1_Ab05,1548902,Pseudomonas phage vB_PaeP_PAO1_Ab05
Pseudomonas phage DL62,1640972,Pseudomonas phage DL62
Pseudomonas phage vB_PaeP_PPA-ABTNL,1527525,Pseudomonas phage vB_PaeP_PPA-ABTNL
Pseudomonas phage LUZ19,484896,Pseudomonas phage LUZ19
Pseudomonas phage RLP,2483418,Pseudomonas phage RLP
Pseudomonas phage MPK7,1225790,Pseudomonas phage MPK7
Pseudomonas phage MPK6,1262514,Pseudomonas phage MPK6
Pseudomonas phage PAXYB1,1962679,Pseudomonas phage PAXYB1
Pseudomonas phage phiNFS,1815956,Pseudomonas phage phiNFS
Pseudomonas phage PT2,496396,Pseudomonas phage PT2
Pseudomonas phage phiKMV,204270,Pseudomonas phage phiKMV
Pseudomonas phage PT5,476523,Pseudomonas phage PT5
Pseudomonas phage vB_Pae-TbilisiM32,1141525,Pseudomonas phage vB_Pae-TbilisiM32
Pseudomonas phage vB_PaeP_PAO1_1-15pyo,1548908,Pseudomonas phage vB_PaeP_PAO1_1-15pyo
Pseudomonas phage phi-2,693582,Pseudomonas phage phi-2
Pseudomonas phage LKA1,386793,Pseudomonas phage LKA1
Pseudomonas phage phiNV3,2079544,Pseudomonas phage phiNV3
Xanthomonas phage XAJ24,1775250,Xanthomonas phage XAJ24
Xylella phage Prado,1415146,Xylella phage Prado
Xanthomonas phage phi Xc10,2024237,Xanthomonas phage phi Xc10
Xanthomonas phage f30-Xaj,1784981,Xanthomonas phage f30-Xaj
Xanthomonas phage f20-Xaj,1784979,Xanthomonas phage f20-Xaj
Vibrio phage vB_VpaS_OWB,2419783,Vibrio phage vB_VpaS_OWB
Vibrio phage VP93,641832,Vibrio phage VP93
Vibrio phage vB_VpaP_KF2,2041473,Vibrio phage vB_VpaP_KF2
Vibrio phage vB_VpaP_KF1,2041472,Vibrio phage vB_VpaP_KF1
Cyanophage NATL2A-133,445692,Cyanophage NATL2A-133
Prochlorococcus phage P-SSP10,885867,Prochlorococcus phage P-SSP10
Cyanophage 9515-10a,444875,Cyanophage 9515-10a
Escherichia phage ECBP5,1498172,Escherichia phage ECBP5
Pectobacterium phage PP99,1932883,Pectobacterium phage PP99
Escherichia phage Lidtsur,2562235,Escherichia phage Lidtsur
Escherichia phage J8-65,1536597,Escherichia phage J8-65
uncultured phage_MedDCM-OCT-S35-C6,2741075,uncultured phage_MedDCM-OCT-S35-C6
Pelagibacter phage HTVC019P,1283079,Pelagibacter phage HTVC019P
Pseudomonas phage Andromeda,1873949,Pseudomonas phage Andromeda
Pseudomonas phage Bf7,1100790,Pseudomonas phage Bf7
Rhizobium phage RHEph02,1220602,Rhizobium phage RHEph02
Rhizobium phage RHEph09,1220716,Rhizobium phage RHEph09
Rhizobium phage RHEph08,1220715,Rhizobium phage RHEph08
Escherichia phage phiKT,1141519,Escherichia phage phiKT
Escherichia phage PGT2,2047782,Escherichia phage PGT2
Agrobacterium phage Atu_ph02,2024261,Agrobacterium phage Atu_ph02
Agrobacterium phage Atu_ph03,2024262,Agrobacterium phage Atu_ph03
Pasteurella phage vB_PmuP_PHB02,2005054,Pasteurella phage vB_PmuP_PHB02
Pasteurella phage PHB01,2006930,Pasteurella phage PHB01
Ralstonia phage RsoP1EGY,2070026,Ralstonia phage RsoP1EGY
Ralstonia phage DU_RP_I,2041493,Ralstonia phage DU_RP_I
Alteromonas phage vB_AspP-H4/4,2928692,Alteromonas phage vB_AspP-H4/4
Prochlorococcus phage P-SSP3,382273,Prochlorococcus phage P-SSP3
Cyanophage P-SSP2,444876,Cyanophage P-SSP2
Cyanophage NATL1A-7,445693,Cyanophage NATL1A-7
Synechococcus phage P60,2905923,Synechococcus phage P60
Vibrio phage JSF7,1292086,Vibrio phage JSF7
Cyanophage SS120-1,616674,Cyanophage SS120-1
Synechococcus phage S-CBP2,756277,Synechococcus phage S-CBP2
Synechococcus phage Syn5,2914003,Synechococcus phage Syn5
Phage MedPE-SWcel-C56,1871314,Phage MedPE-SWcel-C56
Caulobacter phage Percy,1701809,Caulobacter phage Percy
Synechococcus phage S-CBP42,461711,Synechococcus phage S-CBP42
Mesorhizobium phage vB_MloP_Lo5R7ANS,1527771,Mesorhizobium phage vB_MloP_Lo5R7ANS
Synechococcus phage S-B28,2545435,Synechococcus phage S-B28
Synechococcus phage S-RIP2,754040,Synechococcus phage S-RIP2
Cyanophage KBS-P-1A,889951,Cyanophage KBS-P-1A
Pantoea phage LIMElight,881915,Pantoea phage LIMElight
Synechococcus T7-like phage S-TIP37,1332145,Synechococcus T7-like phage S-TIP37
Caulobacter phage Lullwater,2024607,Caulobacter phage Lullwater
Synechococcus phage S-RIP1,754041,Synechococcus phage S-RIP1
Vibrio phage 1.204.O._10N.222.46.F12,1881263,Vibrio phage 1.204.O._10N.222.46.F12
Ralstonia phage phiAp1,2783867,Ralstonia phage phiAp1
uncultured phage_MedDCM-OCT-S38-C3,2740803,uncultured phage_MedDCM-OCT-S38-C3
Ralstonia phage RSB3,1402875,Ralstonia phage RSB3
uncultured phage_MedDCM-OCT-S31-C1,2740800,uncultured phage_MedDCM-OCT-S31-C1
Pantoea phage LIMEzero,943335,Pantoea phage LIMEzero
Sphingomonas phage Scott,2282912,Sphingomonas phage Scott
Synechococcus phage S-CBP3,756276,Synechococcus phage S-CBP3
Prochlorococcus phage P-GSP1,382262,Prochlorococcus phage P-GSP1
uncultured phage_MedDCM-OCT-S45-C4,2740801,uncultured phage_MedDCM-OCT-S45-C4
uncultured phage_MedDCM-OCT-S28-C3,2740802,uncultured phage_MedDCM-OCT-S28-C3
uncultured phage_MedDCM-OCT-S39-C11,2740805,uncultured phage_MedDCM-OCT-S39-C11
Prochlorococcus phage P-SSP7,2908095,Prochlorococcus phage P-SSP7
uncultured phage_MedDCM-OCT-S37-C6,2740804,uncultured phage_MedDCM-OCT-S37-C6
Curvibacter phage P26059B,1983784,Curvibacter phage P26059B
Pseudomonas phage PollyC,2079290,Pseudomonas phage PollyC
Providencia phage vB_PstP_PS3,2848038,Providencia phage vB_PstP_PS3
uncultured phage_MedDCM-OCT-S45-C18,2741072,uncultured phage_MedDCM-OCT-S45-C18
Aquamicrobium phage P14,1927013,Aquamicrobium phage P14
Vibrio phage vB_VpaP_G1,2862773,Vibrio phage vB_VpaP_G1
Synechococcus phage S-CBP4,754059,Synechococcus phage S-CBP4
Ralstonia phage RSB2,913183,Ralstonia phage RSB2
Ralstonia phage RPSC1,2041351,Ralstonia phage RPSC1
Pseudomonas phage VSW-3,1852562,Pseudomonas phage VSW-3
uncultured phage_MedDCM-OCT-S42-C7,2741073,uncultured phage_MedDCM-OCT-S42-C7
uncultured phage_MedDCM-OCT-S28-C10,2741077,uncultured phage_MedDCM-OCT-S28-C10
uncultured phage MedDCM-OCT-S46-C10,2741074,uncultured phage MedDCM-OCT-S46-C10
Delftia phage IME-DE1,1647385,Delftia phage IME-DE1
Ralstonia phage phiITL-1,1597967,Ralstonia phage phiITL-1
Ralstonia phage Anchaing,2759719,Ralstonia phage Anchaing
Pelagibacter phage HTVC011P,1283078,Pelagibacter phage HTVC011P
uncultured phage_MedDCM-OCT-S30-C28,2741076,uncultured phage_MedDCM-OCT-S30-C28
Podophage Lau218,2784187,Podophage Lau218
Rhizobium phage RHEph01,1220601,Rhizobium phage RHEph01
uncultured phage_Deep1-GF2-KM23-C739,2740798,uncultured phage_Deep1-GF2-KM23-C739
uncultured phage MedDCM-OCT-S08-C41,743578,uncultured phage MedDCM-OCT-S08-C41
uncultured phage_Deep-GF0-KM16-C193,2740799,uncultured phage_Deep-GF0-KM16-C193
uncultured phage MedDCM-OCT-S04-C24,743543,uncultured phage MedDCM-OCT-S04-C24
uncultured phage MedDCM-OCT-S05-C243,743558,uncultured phage MedDCM-OCT-S05-C243
uncultured phage MedDCM-OCT-S05-C849,743565,uncultured phage MedDCM-OCT-S05-C849
uncultured phage MedDCM-OCT-S08-C159,743571,uncultured phage MedDCM-OCT-S08-C159
Bacillus phage W.Ph.,764595,Bacillus phage W.Ph.
Bacillus phage SalinJah,1837830,Bacillus phage SalinJah
Bacillus phage BPS13,1136731,Bacillus phage BPS13
Bacillus phage Megatron,1486661,Bacillus phage Megatron
Bacillus phage DirtyBetty,1873999,Bacillus phage DirtyBetty
Bacillus phage SageFayge,1805954,Bacillus phage SageFayge
Bacillus phage Eyuki,1690431,Bacillus phage Eyuki
Bacillus phage BPS10C,1277886,Bacillus phage BPS10C
Bacillus phage Hakuna,1486659,Bacillus phage Hakuna
Bacillus phage Deep Blue,1792245,Bacillus phage Deep Blue
Bacillus phage vB_BceM_Bc431v3,1195072,Bacillus phage vB_BceM_Bc431v3
Bacillus phage BM15,1755680,Bacillus phage BM15
Bacillus phage BCP8-2,1129192,Bacillus phage BCP8-2
Bacillus phage Bcp1,584892,Bacillus phage Bcp1
Bacillus phage JBP901,1498212,Bacillus phage JBP901
Bacillus phage B4,1141133,Bacillus phage B4
Bacillus phage B5S,1126949,Bacillus phage B5S
Bacillus phage Spock,1406791,Bacillus phage Spock
Bacillus phage BigBertha,1406781,Bacillus phage BigBertha
Bacillus phage Troll,1382932,Bacillus phage Troll
Bacillus phage AvesoBmore,1698451,Bacillus phage AvesoBmore
Bacillus phage Riley,1486662,Bacillus phage Riley
Bacillus phage phiAGATE,1204533,Bacillus phage phiAGATE
Bacillus phage Bobb,1527469,Bacillus phage Bobb
Bacillus phage Bp8p-C,1445810,Bacillus phage Bp8p-C
Bacillus phage Bp8p-T,1445811,Bacillus phage Bp8p-T
Bacillus phage BCP78,1126950,Bacillus phage BCP78
Bacillus phage BCU4,1126951,Bacillus phage BCU4
Bacillus phage TsarBomba,1690456,Bacillus phage TsarBomba
Bacillus phage Bastille,57477,Bacillus phage Bastille
Bacillus phage Evoli,1486658,Bacillus phage Evoli
Bacillus phage CAM003,1486657,Bacillus phage CAM003
Bacillus phage Hoody T,1486660,Bacillus phage Hoody T
Bacillus phage Grass,1406785,Bacillus phage Grass
Bacillus phage phiNIT1,207656,Bacillus phage phiNIT1
Bacillus phage Eldridge,1776293,Bacillus phage Eldridge
Bacillus phage Moonbeam,1540091,Bacillus phage Moonbeam
Bacillus phage Mater,1540090,Bacillus phage Mater
Bacillus phage vB_BmeM-Goe8,2593638,Bacillus phage vB_BmeM-Goe8
Bacillus phage vB_BsuM-Goe3,1933063,Bacillus phage vB_BsuM-Goe3
Bacillus phage SIOphi,1285382,Bacillus phage SIOphi
Bacillus phage BSP38,2283013,Bacillus phage BSP38
Bacillus phage Shbh1,1796992,Bacillus phage Shbh1
Staphylococcus phage MCE-2014,1524910,Staphylococcus phage MCE-2014
Staphylococcus phage phiIPLA-RODI,1572703,Staphylococcus phage phiIPLA-RODI
Staphylococcus phage P108,1526408,Staphylococcus phage P108
Staphylococcus phage phiSA12,1450142,Staphylococcus phage phiSA12
Staphylococcus phage JD007,1239383,Staphylococcus phage JD007
Staphylococcus phage G15,760530,Staphylococcus phage G15
Staphylococcus phage S25-4,1041527,Staphylococcus phage S25-4
Staphylococcus phage IME-SA2,1610831,Staphylococcus phage IME-SA2
Staphylococcus phage SA5,1239385,Staphylococcus phage SA5
Staphylococcus phage P4W,1195080,Staphylococcus phage P4W
Staphylococcus phage 676Z,1195081,Staphylococcus phage 676Z
Staphylococcus phage A3R,1195077,Staphylococcus phage A3R
Staphylococcus phage IME-SA119,1673874,Staphylococcus phage IME-SA119
Staphylococcus phage IME-SA1,1610830,Staphylococcus phage IME-SA1
Staphylococcus phage Fi200W,1195078,Staphylococcus phage Fi200W
Staphylococcus phage A5W,516541,Staphylococcus phage A5W
Staphylococcus phage MSA6,1195079,Staphylococcus phage MSA6
Staphylococcus phage G1,2908166,Staphylococcus phage G1
Staphylococcus phage IME-SA118,1673884,Staphylococcus phage IME-SA118
Staphylococcus phage Team1,1262512,Staphylococcus phage Team1
Staphylococcus phage ISP,1028375,Staphylococcus phage ISP
Staphylococcus phage Staph1N,1195076,Staphylococcus phage Staph1N
Staphylococcus phage S25-3,1041526,Staphylococcus phage S25-3
Staphylococcus aureus bacteriophage Sb-1,1007127,Staphylococcus aureus bacteriophage Sb-1
Staphylococcus phage K,2928685,Staphylococcus phage K
Staphylococcus phage vB_SauM_Remus,1235659,Staphylococcus phage vB_SauM_Remus
Staphylococcus phage vB_SauM_Romulus,1235660,Staphylococcus phage vB_SauM_Romulus
Staphylococcus phage Stau2,1200862,Staphylococcus phage Stau2
Staphylococcus phage SA11,2927988,Staphylococcus phage SA11
Staphylococcus phage vB_SepM_ phiIPLA-C1C,1572704,Staphylococcus phage vB_SepM_ phiIPLA-C1C
Staphylococcus phage phiIBB-SEP1,1340769,Staphylococcus phage phiIBB-SEP1
Staphylococcus phage phiSA_BS2,2126724,Staphylococcus phage phiSA_BS2
Staphylococcus phage phiSA_BS1,2126734,Staphylococcus phage phiSA_BS1
Staphylococcus phage vB_SscM-1,1868844,Staphylococcus phage vB_SscM-1
Staphylococcus phage Twort,2908167,Staphylococcus phage Twort
Bacillus phage CP-51,1391188,Bacillus phage CP-51
Bacillus phage Shanette,1296656,Bacillus phage Shanette
Bacillus phage JL,1296655,Bacillus phage JL
Bacillus phage CampHawk,1406783,Bacillus phage CampHawk
Bacillus phage SPO1,2884427,Bacillus phage SPO1
Enterococcus phage EFP01,1926594,Enterococcus phage EFP01
Enterococcus phage EfV12-phi1,2315766,Enterococcus phage EfV12-phi1
Enterococcus phage EFDG1,1597976,Enterococcus phage EFDG1
Enterococcus phage EFLK1,1640885,Enterococcus phage EFLK1
Enterococcus phage ECP3,1498168,Enterococcus phage ECP3
Enterococcus phage phiEF24C-P2,947379,Enterococcus phage phiEF24C-P2
